0.00868306801736618, -0.004629629629629636
0.020260492040520994, -0.020833333333333342
0.026049204052098373, -0.043981481481481496
0.031837916063675864, -0.07407407407407407
0.0376266280752533, -0.1111111111111111
0.04341534008683068, -0.16203703703703706
0.04920405209840811, -0.2152777777777778
0.05209840810419686, -0.26851851851851854
0.05788712011577424, -0.32407407407407407
0.06078147612156298, -0.37268518518518523
0.06657018813314042, -0.43287037037037035
0.0723589001447178, -0.5046296296296296
0.07814761215629529, -0.5578703703703705
0.08393632416787261, -0.6134259259259259
0.0897250361794501, -0.662037037037037
0.09551374819102753, -0.6944444444444445
0.1041968162083936, -0.7175925925925927
0.12156295224312596, -0.6898148148148149
0.12735166425470334, -0.6527777777777779
0.13314037626628072, -0.6064814814814815
0.13892908827785821, -0.5393518518518519
0.14761215629522428, -0.4814814814814815
0.15050651230101308, -0.4236111111111111
0.15918958031837915, -0.3449074074074074
0.16787264833574522, -0.27083333333333337
0.1765557163531114, -0.20833333333333331
0.1794500723589002, -0.1712962962962963
0.18234442836468878, -0.15509259259259261
0.19102749638205507, -0.1412037037037037
0.20260492040520983, -0.16435185185185186
0.2112879884225759, -0.19907407407407407
0.2141823444283647, -0.23842592592592593
0.22286541244573088, -0.28703703703703703
0.22575976845151946, -0.3402777777777778
0.23444283646888575, -0.40046296296296296
0.24312590448625182, -0.46759259259259256
0.2460202604920405, -0.5069444444444444
0.2489146164978293, -0.5324074074074074
0.2547033285094067, -0.548611111111111
0.26338639652677287, -0.5625000000000001
0.27785817655571643, -0.537037037037037
0.2865412445730825, -0.48611111111111116
0.2952243125904487, -0.4351851851851852
0.30680173661360355, -0.3703703703703704
0.3183791606367583, -0.3055555555555556
0.3212735166425471, -0.27314814814814814
0.3270622286541245, -0.24305555555555552
0.33863965267727924, -0.22453703703703703
0.3502170767004342, -0.2638888888888889
0.361794500723589, -0.32175925925925924
0.37047756874095516, -0.37268518518518523
0.37916063675832123, -0.4305555555555556
0.3907380607814761, -0.4907407407407407
0.3965267727930536, -0.5231481481481481
0.3994211287988423, -0.5439814814814815
0.40810419681620835, -0.5532407407407408
0.422575976845152, -0.5347222222222222
0.4283646888567294, -0.4837962962962963
0.43994211287988416, -0.4212962962962963
0.44862518089725034, -0.3472222222222222
0.45441389290882783, -0.28935185185185186
0.4602026049204051, -0.24305555555555552
0.4688856729377713, -0.20601851851851854
0.47467438494934877, -0.18287037037037038
0.48046309696092626, -0.16898148148148148
0.4949348769898697, -0.19675925925925924
0.5036179450072359, -0.23148148148148145
0.5065123010130246, -0.27314814814814814
0.5151953690303909, -0.33564814814814814
0.5209840810419681, -0.39351851851851854
0.5267727930535455, -0.44212962962962965
0.532561505065123, -0.5069444444444444
0.5412445730824892, -0.5601851851851852
0.544138929088278, -0.5972222222222222
0.5499276410998553, -0.6412037037037037
0.552821997105644, -0.6689814814814815
0.5672937771345876, -0.6990740740740742
0.5846599131693198, -0.6342592592592592
0.5962373371924746, -0.5601851851851852
0.6049204052098408, -0.4745370370370371
0.6107091172214182, -0.4097222222222222
0.6164978292329956, -0.34259259259259256
0.6222865412445732, -0.26157407407407407
0.6280752532561505, -0.20370370370370372
0.6367583212735165, -0.15277777777777776
